@ BLR_STAT 189 2024 10 05 15:29:54.485 HG:      0      1    -94 XYZ:     14     36  -1001 Bo:  9986 7608 bt: 3284 gy:     1     1    -1 ang:      0      0 vel      0 AGL       1 CRC: 9006
@ BLR_STAT 189 2024 10 05 15:29:54.705 HG:     -2      3   -100 XYZ:      9     38   -999 Bo:  9986 7607 bt: 3283 gy:     0    -2    -2 ang:      0      0 vel      0 AGL       0 CRC: 2A61
@ BLR_STAT 189 2024 10 05 15:29:54.925 HG:      0     10    -98 XYZ:      8     35  -1000 Bo:  9987 7607 bt: 3284 gy:     0     1     0 ang:      0      0 vel      0 AGL       0 CRC: 0A5C
@ BLR_STAT 189 2024 10 05 15:29:55.145 HG:     -3      6    -93 XYZ:     11     38  -1002 Bo:  9986 7607 bt: 3283 gy:     1    -1     1 ang:      0      0 vel      0 AGL       1 CRC: 9DEF
@ BLR_STAT 189 2024 10 05 15:29:55.365 HG:     -3     -1   -104 XYZ:     14     43   -992 Bo:  9986 7607 bt: 3283 gy:     0    -1     0 ang:      0      0 vel      0 AGL       0 CRC: 8856
@ BLR_STAT 189 2024 10 05 15:29:55.585 HG:     -1      1    -97 XYZ:     12     40   -999 Bo:  9987 7607 bt: 3283 gy:    -1     2    -1 ang:      0      0 vel      0 AGL       0 CRC: 4F68
@ BLR_STAT 189 2024 10 05 15:29:55.805 HG:      1      0   -106 XYZ:      8     36   -994 Bo:  9986 7607 bt: 3284 gy:    -1     0    -1 ang:      0      0 vel      0 AGL       0 CRC: DF34
@ BLR_STAT 189 2024 10 05 15:29:56.025 HG:      3     -4   -104 XYZ:     13     39  -1002 Bo:  9986 7607 bt: 3284 gy:     0    -1     0 ang:      0      0 vel      0 AGL       0 CRC: 75E4
@ BLR_STAT 189 2024 10 05 15:29:56.245 HG:      0     -2   -113 XYZ:      6     33   -995 Bo:  9985 7607 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       2 CRC: FC29
@ BLR_STAT 189 2024 10 05 15:29:56.465 HG:      5     -1   -102 XYZ:     15     37   -998 Bo:  9987 7607 bt: 3283 gy:     0     0    -2 ang:      0      0 vel      0 AGL      -1 CRC: 1A2A
@ BLR_STAT 189 2024 10 05 15:29:56.685 HG:      2     -4    -98 XYZ:     19     37   -998 Bo:  9987 7607 bt: 3283 gy:     2    -2     0 ang:      0      0 vel      0 AGL      -1 CRC: 0125
@ BLR_STAT 189 2024 10 05 15:29:56.905 HG:    -10     -4   -106 XYZ:      9     43   -996 Bo:  9986 7607 bt: 3284 gy:     3     0     2 ang:      0      0 vel      0 AGL       1 CRC: 7787
