@ BLR_STAT 189 2024 10 05 15:22:38.005 HG:      0     -2    -95 XYZ:     16     40  -1001 Bo:  9986 7562 bt: 3282 gy:    -1     0    -1 ang:      0      0 vel      0 AGL       0 CRC: 4706
@ BLR_STAT 189 2024 10 05 15:22:38.225 HG:      1      8    -99 XYZ:     20     31   -994 Bo:  9987 7562 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL      -2 CRC: 0FF8
@ BLR_STAT 189 2024 10 05 15:22:38.445 HG:      2      0   -104 XYZ:      9     40   -995 Bo:  9986 7562 bt: 3282 gy:     0     0    -2 ang:      0      0 vel      0 AGL       0 CRC: AD05
@ BLR_STAT 189 2024 10 05 15:22:38.665 HG:    -10      0    -96 XYZ:     18     36   -998 Bo:  9986 7562 bt: 3281 gy:     0     1     0 ang:      0      0 vel      0 AGL       0 CRC: F1A1
@ BLR_STAT 189 2024 10 05 15:22:38.885 HG:     -5      8    -97 XYZ:     17     29  -1005 Bo:  9986 7561 bt: 3283 gy:     0    -1     0 ang:      0      0 vel      0 AGL       0 CRC: AE43
@ BLR_STAT 189 2024 10 05 15:22:39.105 HG:      5     -1   -100 XYZ:     18     35  -1001 Bo:  9986 7563 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: C465
@ BLR_STAT 189 2024 10 05 15:22:39.325 HG:     -9      4   -100 XYZ:     10     39  -1004 Bo:  9987 7562 bt: 3282 gy:     0     0    -2 ang:      0      0 vel      0 AGL       0 CRC: 459D
@ BLR_STAT 189 2024 10 05 15:22:39.545 HG:      0      5   -110 XYZ:     15     41   -998 Bo:  9987 7562 bt: 3282 gy:     0     0    -1 ang:      0      0 vel      0 AGL       0 CRC: 67D7
@ BLR_STAT 189 2024 10 05 15:22:39.765 HG:      0      7   -106 XYZ:     11     31  -1000 Bo:  9986 7562 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL       1 CRC: 99E1
@ BLR_STAT 189 2024 10 05 15:22:39.985 HG:      5      0   -103 XYZ:     12     33   -997 Bo:  9986 7562 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: F0F8
@ BLR_STAT 189 2024 10 05 15:22:40.205 HG:     -5      1   -102 XYZ:     12     37   -998 Bo:  9987 7562 bt: 3282 gy:     0     0    -1 ang:      0      0 vel      0 AGL       0 CRC: FC48
@ BLR_STAT 189 2024 10 05 15:22:40.425 HG:      4      5   -107 XYZ:     16     37   -996 Bo:  9985 7562 bt: 3283 gy:     0     0    -2 ang:      0      0 vel      0 AGL       3 CRC: B651
@ BLR_STAT 189 2024 10 05 15:22:40.645 HG:      2     -3    -96 XYZ:     12     35   -991 Bo:  9986 7562 bt: 3282 gy:     0    -2     0 ang:      0      0 vel      0 AGL       0 CRC: CCC2
@ BLR_STAT 189 2024 10 05 15:22:40.865 HG:      0     -2   -103 XYZ:     13     45  -1005 Bo:  9987 7562 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: F056
@ BLR_STAT 189 2024 10 05 15:22:41.085 HG:      3      2   -103 XYZ:     21     42   -994 Bo:  9986 7562 bt: 3283 gy:     1    -1     0 ang:      0      0 vel      0 AGL       0 CRC: 1365
@ BLR_STAT 189 2024 10 05 15:22:41.305 HG:     11      0   -100 XYZ:     18     33   -993 Bo:  9986 7562 bt: 3283 gy:    -2     0    -1 ang:      0      0 vel      0 AGL       0 CRC: 89BC
@ BLR_STAT 189 2024 10 05 15:22:41.525 HG:      5     11    -97 XYZ:     15     39   -998 Bo:  9986 7562 bt: 3282 gy:    -1     0     1 ang:      0      0 vel      0 AGL       0 CRC: EF04
@ BLR_STAT 189 2024 10 05 15:22:41.745 HG:     13     15   -103 XYZ:     14     35   -991 Bo:  9987 7562 bt: 3281 gy:     0     0     1 ang:      0      0 vel      0 AGL      -2 CRC: 7F63
@ BLR_STAT 189 2024 10 05 15:22:41.965 HG:      7      2    -94 XYZ:     21     38   -991 Bo:  9986 7562 bt: 3282 gy:     1    -2     0 ang:      0      0 vel      0 AGL       1 CRC: E8B9
@ BLR_STAT 189 2024 10 05 15:22:42.185 HG:     -2      7    -92 XYZ:     18     37  -1001 Bo:  9986 7562 bt: 3281 gy:    -1     0     2 ang:      0      0 vel      0 AGL       1 CRC: A2C7
@ BLR_STAT 189 2024 10 05 15:22:42.405 HG:      1     10    -99 XYZ:     15     35  -1000 Bo:  9986 7562 bt: 3282 gy:     1     0     3 ang:      0      0 vel      0 AGL       0 CRC: DC5D
@ BLR_STAT 189 2024 10 05 15:22:42.625 HG:      0     10    -99 XYZ:     18     40  -1002 Bo:  9987 7563 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: 251A
@ BLR_STAT 189 2024 10 05 15:22:42.845 HG:    -11      9   -104 XYZ:     13     36   -998 Bo:  9987 7562 bt: 3281 gy:    -1     1    -1 ang:      0      0 vel      0 AGL      -2 CRC: 2143
@ BLR_STAT 189 2024 10 05 15:22:43.065 HG:      1      3   -102 XYZ:     11     41   -994 Bo:  9986 7563 bt: 3282 gy:    -1     0     1 ang:      0      0 vel      0 AGL       0 CRC: 33F5
@ BLR_STAT 189 2024 10 05 15:22:43.285 HG:     -2      3   -102 XYZ:     16     38   -996 Bo:  9986 7564 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL       1 CRC: CF20
@ BLR_STAT 189 2024 10 05 15:22:43.505 HG:      1      6    -95 XYZ:     14     35   -995 Bo:  9986 7563 bt: 3281 gy:     0     1     1 ang:      0      0 vel      0 AGL       1 CRC: FFFF
@ BLR_STAT 189 2024 10 05 15:22:43.725 HG:      1      4    -99 XYZ:     15     36   -997 Bo:  9986 7562 bt: 3283 gy:     0    -1     1 ang:      0      0 vel      0 AGL       0 CRC: B8DA
@ BLR_STAT 189 2024 10 05 15:22:43.945 HG:      2      4    -94 XYZ:     13     38   -992 Bo:  9986 7562 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 54A4
@ BLR_STAT 189 2024 10 05 15:22:44.165 HG:      7      9    -95 XYZ:     15     33   -998 Bo:  9986 7562 bt: 3282 gy:    -1     0     0 ang:      0      0 vel      0 AGL       1 CRC: 3EBD
@ BLR_STAT 189 2024 10 05 15:22:44.385 HG:      3      1   -100 XYZ:     16     47   -996 Bo:  9986 7564 bt: 3282 gy:     0     0    -2 ang:      0      0 vel      0 AGL       0 CRC: AD03
@ BLR_STAT 189 2024 10 05 15:22:44.605 HG:     -2      4   -101 XYZ:     16     37   -994 Bo:  9987 7562 bt: 3282 gy:     0    -2    -1 ang:      0      0 vel      0 AGL      -1 CRC: 972F
@ BLR_STAT 189 2024 10 05 15:22:44.825 HG:     -1     12   -100 XYZ:     17     35   -998 Bo:  9987 7563 bt: 3282 gy:     2     0    -1 ang:      0      0 vel      0 AGL      -2 CRC: DC7D
@ BLR_STAT 189 2024 10 05 15:22:45.045 HG:     -1      6   -102 XYZ:     13     33  -1000 Bo:  9987 7563 bt: 3282 gy:     0     0    -1 ang:      0      0 vel      0 AGL      -1 CRC: 554B
@ BLR_STAT 189 2024 10 05 15:22:45.265 HG:      4     -6   -111 XYZ:      9     36  -1002 Bo:  9988 7563 bt: 3282 gy:    -3     0     1 ang:      0      0 vel      0 AGL      -4 CRC: B5A2
@ BLR_STAT 189 2024 10 05 15:22:45.485 HG:     11     -2   -106 XYZ:     12     36   -995 Bo:  9986 7563 bt: 3281 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 34F6
@ BLR_STAT 189 2024 10 05 15:22:45.705 HG:      4     -6    -97 XYZ:     10     36   -995 Bo:  9987 7563 bt: 3283 gy:    -2    -1     0 ang:      0      0 vel      0 AGL      -2 CRC: EB6B
@ BLR_STAT 189 2024 10 05 15:22:45.925 HG:      3      5   -102 XYZ:     17     34   -998 Bo:  9986 7562 bt: 3281 gy:     1     0     0 ang:      0      0 vel      0 AGL       0 CRC: A4E5
@ BLR_STAT 189 2024 10 05 15:22:46.145 HG:      1      1   -104 XYZ:      9     39   -992 Bo:  9986 7564 bt: 3282 gy:     0    -1     1 ang:      0      0 vel      0 AGL       0 CRC: EAE8
@ BLR_STAT 189 2024 10 05 15:22:46.365 HG:     -8     11   -100 XYZ:     12     38  -1001 Bo:  9986 7562 bt: 3282 gy:    -2     0    -1 ang:      0      0 vel      0 AGL       0 CRC: 66AC
@ BLR_STAT 189 2024 10 05 15:22:46.585 HG:     -2      9    -84 XYZ:     19     31   -998 Bo:  9987 7563 bt: 3282 gy:     0     1     0 ang:      0      0 vel      0 AGL      -2 CRC: 2332
@ BLR_STAT 189 2024 10 05 15:22:46.805 HG:      6     11    -92 XYZ:     12     42   -993 Bo:  9987 7563 bt: 3282 gy:     0    -1     0 ang:      0      0 vel      0 AGL      -1 CRC: EFA1
@ BLR_STAT 189 2024 10 05 15:22:47.025 HG:      3      6    -93 XYZ:     23     45  -1000 Bo:  9987 7563 bt: 3281 gy:    -1     1     0 ang:      0      0 vel      0 AGL      -1 CRC: D52C
@ BLR_STAT 189 2024 10 05 15:22:47.245 HG:      8     -4    -95 XYZ:     12     35  -1001 Bo:  9986 7564 bt: 3281 gy:    -1     3     0 ang:      0      0 vel      0 AGL       1 CRC: B9CC
@ BLR_STAT 189 2024 10 05 15:22:47.465 HG:      6      0    -94 XYZ:     12     42  -1000 Bo:  9987 7563 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: 12D5
@ BLR_STAT 189 2024 10 05 15:22:47.685 HG:      8      3   -100 XYZ:     13     33  -1002 Bo:  9987 7562 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL      -2 CRC: 47AC
@ BLR_STAT 189 2024 10 05 15:22:47.905 HG:      8      0   -105 XYZ:     13     29   -993 Bo:  9987 7562 bt: 3282 gy:    -1     1    -1 ang:      0      0 vel      0 AGL       0 CRC: 216E
@ BLR_STAT 189 2024 10 05 15:22:48.125 HG:      6     -2    -86 XYZ:     16     32  -1002 Bo:  9985 7565 bt: 3282 gy:    -1    -1    -1 ang:      0      0 vel      0 AGL       2 CRC: 9F21
@ BLR_STAT 189 2024 10 05 15:22:48.345 HG:     -1      5    -91 XYZ:     13     46  -1000 Bo:  9986 7563 bt: 3281 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 9A4A
@ BLR_STAT 189 2024 10 05 15:22:48.565 HG:     -1      3    -95 XYZ:     13     42  -1000 Bo:  9986 7564 bt: 3282 gy:     1     2     1 ang:      0      0 vel      0 AGL       0 CRC: 4C9E
@ BLR_STAT 189 2024 10 05 15:22:48.785 HG:     -4      0   -103 XYZ:     15     33  -1001 Bo:  9986 7564 bt: 3282 gy:     1     0     2 ang:      0      0 vel      0 AGL       1 CRC: C5CB
@ BLR_STAT 189 2024 10 05 15:22:49.005 HG:      0      0   -100 XYZ:      7     48   -996 Bo:  9986 7563 bt: 3282 gy:     0     0     1 ang:      0      0 vel      0 AGL       0 CRC: 7F81
@ BLR_STAT 189 2024 10 05 15:22:49.225 HG:     -3      3   -105 XYZ:     14     30  -1003 Bo:  9986 7564 bt: 3282 gy:     1     0     1 ang:      0      0 vel      0 AGL       1 CRC: 6698
@ BLR_STAT 189 2024 10 05 15:22:49.445 HG:      1     11   -113 XYZ:     16     41  -1001 Bo:  9986 7564 bt: 3282 gy:     0    -1     0 ang:      0      0 vel      0 AGL       0 CRC: 42ED
@ BLR_STAT 189 2024 10 05 15:22:49.665 HG:      1      6   -108 XYZ:     14     36   -994 Bo:  9986 7564 bt: 3282 gy:     1     0    -2 ang:      0      0 vel      0 AGL       1 CRC: 8721
@ BLR_STAT 189 2024 10 05 15:22:49.885 HG:     13      2   -107 XYZ:     13     36   -998 Bo:  9987 7564 bt: 3282 gy:     1    -1     0 ang:      0      0 vel      0 AGL      -1 CRC: 0DD4
@ BLR_STAT 189 2024 10 05 15:22:50.105 HG:      2     -1   -108 XYZ:     25     41   -997 Bo:  9986 7565 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 26F3
@ BLR_STAT 189 2024 10 05 15:22:50.325 HG:      5     -2    -94 XYZ:     15     40   -998 Bo:  9987 7564 bt: 3283 gy:    -1     0     0 ang:      0      0 vel      0 AGL      -2 CRC: 6493
@ BLR_STAT 189 2024 10 05 15:22:50.545 HG:     -3     -2    -98 XYZ:     19     32   -997 Bo:  9987 7565 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: BBCA
@ BLR_STAT 189 2024 10 05 15:22:50.765 HG:      4      0    -94 XYZ:     18     38   -996 Bo:  9986 7564 bt: 3282 gy:     1    -1    -1 ang:      0      0 vel      0 AGL       0 CRC: C2FC
@ BLR_STAT 189 2024 10 05 15:22:50.985 HG:     -7      0    -97 XYZ:     18     34  -1000 Bo:  9986 7565 bt: 3281 gy:     0     0    -1 ang:      0      0 vel      0 AGL       1 CRC: DD25
@ BLR_STAT 189 2024 10 05 15:22:51.205 HG:      0     -2   -100 XYZ:     19     33   -996 Bo:  9988 7564 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL      -3 CRC: 49DA
@ BLR_STAT 189 2024 10 05 15:22:51.425 HG:      6      2   -100 XYZ:     17     35  -1002 Bo:  9987 7564 bt: 3282 gy:     0    -1     0 ang:      0      0 vel      0 AGL      -1 CRC: E9F8
@ BLR_STAT 189 2024 10 05 15:22:51.645 HG:      8     10   -103 XYZ:     10     32   -994 Bo:  9986 7565 bt: 3282 gy:     0     0     3 ang:      0      0 vel      0 AGL       0 CRC: AE14
@ BLR_STAT 189 2024 10 05 15:22:51.865 HG:     -3      1   -102 XYZ:     13     40  -1004 Bo:  9987 7564 bt: 3281 gy:     3     0     0 ang:      0      0 vel      0 AGL      -2 CRC: 3BA6
@ BLR_STAT 189 2024 10 05 15:22:52.085 HG:     -2     -2   -107 XYZ:     12     36   -993 Bo:  9987 7565 bt: 3282 gy:     0     0     1 ang:      0      0 vel      0 AGL      -1 CRC: 0953
@ BLR_STAT 189 2024 10 05 15:22:52.305 HG:     -3      0    -98 XYZ:      8     36  -1000 Bo:  9987 7563 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: 0805
@ BLR_STAT 189 2024 10 05 15:22:52.525 HG:     -6      9    -95 XYZ:     15     36   -998 Bo:  9986 7564 bt: 3281 gy:    -1     1     0 ang:      0      0 vel      0 AGL       0 CRC: BA23
@ BLR_STAT 189 2024 10 05 15:22:52.745 HG:     -3      4    -95 XYZ:     14     42  -1000 Bo:  9986 7565 bt: 3283 gy:     1     0     2 ang:      0      0 vel      0 AGL       0 CRC: 52A0
@ BLR_STAT 189 2024 10 05 15:22:52.965 HG:     10     13    -99 XYZ:      9     38  -1002 Bo:  9987 7563 bt: 3283 gy:     1     0     0 ang:      0      0 vel      0 AGL       0 CRC: EE74
@ BLR_STAT 189 2024 10 05 15:22:53.185 HG:      7      6    -97 XYZ:     17     31  -1001 Bo:  9986 7565 bt: 3281 gy:     0     0    -2 ang:      0      0 vel      0 AGL       0 CRC: AA8F
@ BLR_STAT 189 2024 10 05 15:22:53.405 HG:      9      8    -97 XYZ:     12     35   -996 Bo:  9987 7565 bt: 3282 gy:     0     1    -2 ang:      0      0 vel      0 AGL      -1 CRC: 7CFE
@ BLR_STAT 189 2024 10 05 15:22:53.625 HG:      1      0    -98 XYZ:     24     36  -1002 Bo:  9986 7564 bt: 3282 gy:     0     0    -2 ang:      0      0 vel      0 AGL       0 CRC: 69FA
@ BLR_STAT 189 2024 10 05 15:22:53.845 HG:      3      0   -100 XYZ:      8     34   -993 Bo:  9987 7563 bt: 3282 gy:     0    -2     0 ang:      0      0 vel      0 AGL       0 CRC: 36AE
@ BLR_STAT 189 2024 10 05 15:22:54.065 HG:      5      1   -101 XYZ:     20     44  -1002 Bo:  9987 7566 bt: 3283 gy:    -1     1     0 ang:      0      0 vel      0 AGL       0 CRC: F499
@ BLR_STAT 189 2024 10 05 15:22:54.285 HG:     10      1   -105 XYZ:     13     31  -1004 Bo:  9986 7565 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: BB54
@ BLR_STAT 189 2024 10 05 15:22:54.505 HG:      0      4   -105 XYZ:     13     40   -991 Bo:  9986 7565 bt: 3282 gy:     0     0     1 ang:      0      0 vel      0 AGL       0 CRC: 688D
@ BLR_STAT 189 2024 10 05 15:22:54.725 HG:     -1     -2    -96 XYZ:     11     42   -995 Bo:  9986 7564 bt: 3282 gy:    -1    -1     0 ang:      0      0 vel      0 AGL       1 CRC: 1C9B
@ BLR_STAT 189 2024 10 05 15:22:54.945 HG:     -2     -8    -98 XYZ:      8     34  -1008 Bo:  9986 7565 bt: 3282 gy:    -1     0     1 ang:      0      0 vel      0 AGL       0 CRC: 3EF3
@ BLR_STAT 189 2024 10 05 15:22:55.165 HG:      1      0    -98 XYZ:     16     38  -1005 Bo:  9986 7565 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 0CA7
@ BLR_STAT 189 2024 10 05 15:22:55.385 HG:     -8      2    -90 XYZ:     10     27   -994 Bo:  9986 7565 bt: 3281 gy:     1     0     0 ang:      0      0 vel      0 AGL       0 CRC: 9965
@ BLR_STAT 189 2024 10 05 15:22:55.605 HG:      0      6    -92 XYZ:     14     36  -1003 Bo:  9988 7564 bt: 3282 gy:    -1     0     0 ang:      0      0 vel      0 AGL      -4 CRC: F528
@ BLR_STAT 189 2024 10 05 15:22:55.825 HG:     -4     -2   -101 XYZ:     16     35   -996 Bo:  9987 7566 bt: 3282 gy:     2     0     0 ang:      0      0 vel      0 AGL      -2 CRC: 4EB0
@ BLR_STAT 189 2024 10 05 15:22:56.045 HG:     -1      8   -103 XYZ:     13     37   -997 Bo:  9985 7564 bt: 3282 gy:     0     0     1 ang:      0      0 vel      0 AGL       2 CRC: 5227
@ BLR_STAT 189 2024 10 05 15:22:56.265 HG:      6      5   -101 XYZ:     13     32  -1002 Bo:  9987 7566 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: 6E10
@ BLR_STAT 189 2024 10 05 15:22:56.485 HG:      5     13   -101 XYZ:     11     30   -998 Bo:  9985 7565 bt: 3283 gy:     1     0     1 ang:      0      0 vel      0 AGL       2 CRC: 1789
@ BLR_STAT 189 2024 10 05 15:22:56.705 HG:      0     14    -96 XYZ:     19     31   -993 Bo:  9985 7565 bt: 3282 gy:     0     0    -1 ang:      0      0 vel      0 AGL       3 CRC: F427
@ BLR_STAT 189 2024 10 05 15:22:56.925 HG:      6     12    -98 XYZ:      0      0      0 Bo:  9987 7565 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL      -1 CRC: 2532
@ BLR_STAT 189 2024 10 05 15:22:57.145 HG:      3      4    -95 XYZ:     18     37   -997 Bo:  9986 7565 bt: 3282 gy:     0     1     2 ang:      0      0 vel      0 AGL       0 CRC: 98F3
@ BLR_STAT 189 2024 10 05 15:22:57.365 HG:     -6      3    -97 XYZ:     17     28  -1000 Bo:  9987 7566 bt: 3282 gy:     0     0    -1 ang:      0      0 vel      0 AGL      -2 CRC: 8FDD
@ BLR_STAT 189 2024 10 05 15:22:57.585 HG:     -4     10   -112 XYZ:     17     36  -1000 Bo:  9986 7564 bt: 3282 gy:     1     1     0 ang:      0      0 vel      0 AGL       0 CRC: E629
@ BLR_STAT 189 2024 10 05 15:22:57.805 HG:      5      8    -95 XYZ:     20     31  -1002 Bo:  9986 7565 bt: 3282 gy:     0    -1     1 ang:      0      0 vel      0 AGL       0 CRC: 1FDC
@ BLR_STAT 189 2024 10 05 15:22:58.025 HG:      0      2    -99 XYZ:      9     33   -995 Bo:  9987 7564 bt: 3280 gy:     0     1     0 ang:      0      0 vel      0 AGL      -1 CRC: 05E9
@ BLR_STAT 189 2024 10 05 15:22:58.245 HG:     10     -3   -100 XYZ:     16     37   -997 Bo:  9987 7565 bt: 3282 gy:     1     0    -1 ang:      0      0 vel      0 AGL      -2 CRC: 72E1
@ BLR_STAT 189 2024 10 05 15:22:58.465 HG:      3      4   -106 XYZ:     14     39   -997 Bo:  9986 7565 bt: 3281 gy:     0     0    -4 ang:      0      0 vel      0 AGL       0 CRC: E4A2
@ BLR_STAT 189 2024 10 05 15:22:58.685 HG:      6     10    -99 XYZ:     18     38   -994 Bo:  9986 7565 bt: 3282 gy:     0    -2     1 ang:      0      0 vel      0 AGL       0 CRC: 173F
@ BLR_STAT 189 2024 10 05 15:22:58.905 HG:     -2      6    -98 XYZ:     13     40   -996 Bo:  9986 7565 bt: 3283 gy:     0     0     0 ang:      0      0 vel      0 AGL       1 CRC: E27A
@ BLR_STAT 189 2024 10 05 15:22:59.125 HG:      0      3    -98 XYZ:     19     35   -998 Bo:  9985 7565 bt: 3281 gy:    -1     0     0 ang:      0      0 vel      0 AGL       4 CRC: E34E
@ BLR_STAT 189 2024 10 05 15:22:59.345 HG:      8      3   -100 XYZ:     14     31   -999 Bo:  9986 7565 bt: 3281 gy:     3     0    -2 ang:      0      0 vel      0 AGL       1 CRC: 17EC
@ BLR_STAT 189 2024 10 05 15:22:59.565 HG:      1     -3   -106 XYZ:     10     35  -1000 Bo:  9987 7565 bt: 3282 gy:     0     0     0 ang:      0      0 vel      0 AGL       0 CRC: DDF2
@ BLR_STAT 189 2024 10 05 15:22:59.785 HG:      6     -4   -109 XYZ:     15     34   -997 Bo:  9986 7565 bt: 3282 gy:     0     2     2 ang:      0      0 vel      0 AGL       1 CRC: 8D76
@ BLR_STAT 189 2024 10 05 15:23:00.005 HG:      2     -4   -102 XYZ:     10     35  -1003 Bo:  9987 7565 bt: 3282 gy:    -1     0     1 ang:      0      0 vel      0 AGL      -1 CRC: 977B
@ BLR_STAT 189 2024 10 05 15:23:00.225 HG:     -1     -2   -104 XYZ:     12     31  -1003 Bo:  9985 7564 bt: 3283 gy:     0     0    -1 ang:      0      0 vel      0 AGL       2 CRC: D67E
@ BLR_STAT 189 2024 10 05 15:23:00.445 HG:      3     -4    -97 XYZ:     13     38  -1000 Bo:  9987 7564 bt: 3281 gy:    -2     0    -2 ang:      0      0 vel      0 AGL      -2 CRC: A089
@ BLR_STAT 189 2024 10 05 15:23:00.665 HG:     -3     -5    -96 XYZ:     27     37   -992 Bo:  9986 7565 bt: 3282 gy:    -1     0     0 ang:      0      0 vel      0 AGL       1 CRC: 5205
